"gloss","target_child_name","part_of_speech","target_child_sex"
"not even to put a sticker in it huh",NA,"neg adj inf v det:art v prep pro:per co","female"
"yeah they're breaded but he in fact they might even be whole wheat breaded",NA,"co pro:sub adj conj pro:sub prep n pro:sub mod adv cop adj n adj","female"
"you wanna sit on the potty and put some pee_pee in it and then put the sticker in it",NA,"pro:per v v prep det:art adj coord v qn n prep pro:per coord adv:tem v det:art n prep pro:per","female"
"he is a little baby",NA,"pro:sub cop det:art adj n","female"
"I think Mommy did hear Daddy's car",NA,"pro:sub v n:prop mod v adj n","female"
"but he might be able to eat that",NA,"conj pro:sub mod cop adj inf v pro:dem","female"
"this is just a few minutes this is twenty minutes later on the same day April second",NA,"pro:dem cop adv det:art n n pro:dem cop det:num n adv prep det:art adj n n:prop n","female"
"cheesy Naima",NA,"adj n:prop","female"
"even better",NA,"adv adj","female"
"are you a cheesy girl",NA,"cop pro:per det:art adj n","female"
"I hear a little lion baby",NA,"pro:sub v det:art adj n n","female"
"I think you're a cheesy girl",NA,"pro:sub v pro:per det:art adj n","female"
"oh it's not open people can't come buy clothes",NA,"co pro:per neg adj n mod v n n:pt","female"
"those are very big",NA,"pro:dem cop adv adj","female"
"daddy waddy daddy waddy is right",NA,"n adj n adj aux co","female"
"are the cookies good",NA,"cop det:art n adj","female"
"those flip+flops are bigger than your feet",NA,"pro:dem cop adj prep det:poss n","female"
"gracious me",NA,"adj pro:obj","female"
"she's carrying Geraldine he's a big goat she must be heavy don't you think",NA,"pro:sub part n:prop pro:sub det:art adj n pro:sub mod cop adj mod pro:per v","female"
"oh_my_goodness gracious me",NA,"co adj pro:obj","female"
"there isn't a real monster there",NA,"pro:exist cop det:art adj n adv","female"
"she must be heavy",NA,"pro:sub mod cop adj","female"
"xxx where's that thingy",NA,"pro:int det:dem adj","female"
"she's watching her because she's little ah",NA,"pro:sub part pro:obj conj pro:sub adj co","female"
"if we hurry we might be able to get to the play+ground before it rains",NA,"conj pro:sub n pro:sub mod cop adj inf v prep det:art conj pro:per v","female"
"you're all wet",NA,"pro:per adv adj","female"
"yer carrying around Mommy's flip+flops",NA,"pro:per part prep adj","female"
"that's great",NA,"pro:dem adj","female"
"we don't have any cold orzo",NA,"pro:sub mod v qn adj n","female"
"that's great",NA,"pro:dem adj","female"
"xxx poopy diaper's got nothing in it",NA,"adj n aux part pro:indef prep pro:per","female"
"mm hot cilantro xxx",NA,"co adj n","female"
"oh cold xxx orzo or cold Arthur pasta",NA,"co adj n coord adj n:prop n","female"
"mm now Mommy's got to eat too",NA,"co adv adj v inf v adv","female"
"oh there's a gold finch at the bird feeder see the yellow bird",NA,"co pro:exist det:art adj n prep det:art n n v det:art n n","female"
"mm Mommy was hungry",NA,"co n:prop cop adj","female"
"you're right that was a big Magnolia tree wasn't it",NA,"pro:per co pro:dem cop det:art adj n:prop n cop pro:per","female"
"it's dry",NA,"pro:per adj","female"
"yes I'm sorry they did fly away",NA,"co pro:sub adj pro:sub v n adv","female"
"there too macaroni bottom I'm just gonna call you macaroni bottom now",NA,"adv adv n n pro:sub adv part v pro:per n adj adv","female"
"you mean bread or toast",NA,"pro:per adj n coord n","female"
"put something in the potty",NA,"v pro:indef prep det:art adj","female"
"d'you want warm tomato sauce or cold tomato sauce",NA,"mod pro:per v adj n n coord adj n n","female"
"what are you doing with Mommy's flip+flops Naima",NA,"pro:int aux pro:per part prep adj n:prop","female"
"she doesn't usually have that big spoon but it's actually helpful in a way",NA,"pro:sub mod adv v det:dem adj n conj pro:per adv adj prep det:art n","female"
"are you really hungry now",NA,"cop pro:per adv adj adv","female"
"they oh eating yes yes I think you're right eating insects on a tree",NA,"pro:sub co part co co pro:sub v pro:per adj part n prep det:art n","female"
"it sounds to me like you're a little bit hungry",NA,"pro:per v prep pro:obj prep pro:per det:art adj n adj","female"
"blooms and blossoms and flowers can be used for the same thing",NA,"n coord n coord n mod aux part prep det:art adj n","female"
"d'you wanna read one of your potty books",NA,"mod pro:per v v pro:indef prep det:poss adj n","female"
"xxx Dad's making funny xxx",NA,"n:prop part adj","female"
"there's the gold finch again see it's yellow",NA,"pro:exist det:art adj n adv v pro:per adj","female"
"that pig's hair needs to be cut",NA,"det:dem adj n v inf cop v","female"
"I put it in the garbage it was just one little piece",NA,"pro:sub v pro:per prep det:art n pro:per cop adj pro:indef adj n","female"
"it's a little bit cut",NA,"pro:per det:art adj n v","female"
"it's black and yellow it's called the gold finch",NA,"pro:per n coord v pro:per part det:art adj n","female"
"that little girl has a blue potty just like you",NA,"det:dem adj n v det:art n adj adv prep pro:per","female"
"well alright let's just roll up let's just get a bib and roll up your sleeves really well",NA,"adv adj v adj n adv v adj v det:art n coord v adv det:poss n adv adv","female"
"what does that mean",NA,"pro:int mod pro:dem adj","female"
"a brown cat",NA,"det:art adj n","female"
"I wanna put the little seat belt on you",NA,"pro:sub v v det:art adj n n prep pro:per","female"
"she has a brown cat",NA,"pro:sub v det:art adj n","female"
"that's goat cheese that's cheese that's made from goat's milk",NA,"pro:dem n n pro:rel n pro:rel part prep adj n","female"
"that goat is naked in that picture",NA,"det:dem n cop adj prep det:dem n","female"
"xxx was that little boy",NA,"cop det:dem adj n","female"
"Rosemary Wells is a children's book author",NA,"n:prop n:prop cop det:art adj n n","female"
"they probably do have a nice smell",NA,"pro:sub adv v v det:art adj n","female"
"Mommy's gonna try to make things fit in the refrigerator",NA,"adj part v inf v n v prep det:art n","female"
"oh okay",NA,"co adj","female"
"no wonder you're so crabby your shirt is completely soaked",NA,"qn adj pro:per adv adj det:poss n aux adv part","female"
"great",NA,"adj","female"
"yeah you're hungry I think",NA,"co pro:per adj pro:sub v","female"
"what do you do with a potty",NA,"pro:int mod pro:per v prep det:art adj","female"
"oh you can eat cheese instead okay",NA,"co pro:per mod v n adv adj","female"
"your shirt is crabby",NA,"det:poss n cop adj","female"
"well that's fine",NA,"co pro:dem adj","female"
"yes Glenmae cut her wool that's right that's what she's doing in this picture she's using her scissors to cut the wool and she's up side down isn't she",NA,"co n:prop v det:poss n pro:rel adj pro:dem pro:int pro:sub part prep det:dem n pro:sub part det:poss n inf v det:art n coord pro:sub adv adj adv cop pro:sub","female"
"that's very helpful",NA,"pro:rel adv adj","female"
"and cold Arthur pasta",NA,"coord adj n:prop n","female"
"on mother's day and we looked out the window",NA,"prep adj n coord pro:sub v prep det:art n","female"
"it's the children's furniture catalog",NA,"pro:per det:art adj n n","female"
"it's the shirt that's crabby not you of course",NA,"pro:per det:art n pro:rel adj neg pro:per prep n","female"
"xxx you're right that pig is drilling in the street because he's fixing the street",NA,"pro:per adj det:dem n cop part prep det:art n conj pro:sub part det:art n","female"
"this is a street in a busy town",NA,"pro:dem cop det:art n prep det:art adj n","female"
"mm Naima likes cold tomato sauce",NA,"co n:prop v adj n n","female"
"my what a busy town Mommy Daddy Huckle and Sally cat live in busy town",NA,"co pro:int det:art adj n n:prop n:prop n:prop coord n:prop n adj adv adj n","female"
"okay if you're sure that's fine",NA,"adj conj pro:per adj pro:dem adj","female"
"oh the first thing Glenmae did was chop up roots from my yucca plant",NA,"co det:art adj n n:prop v aux v adv n prep det:poss n n","female"
"into the fireplace you mean",NA,"prep det:art pro:per adj","female"
"oh yeah it's not green briar",NA,"co co pro:per neg adj n","female"
"the roots made a soapy rich lather with when she mixed with water",NA,"det:art n v det:art adj adj n prep pro:int pro:sub v prep n","female"
"I don't know what it is but it's not green briar",NA,"pro:sub mod v pro:int pro:per cop conj pro:per neg adj n","female"
"I think he has a blue bandaid not a blue boo_boo",NA,"pro:sub v pro:sub v det:art adj n neg det:art n n","female"
"the goat is peeking over Glenmae's shoulder while she's pounding the roots with that mallet",NA,"det:art n aux part adv adj n conj pro:sub part det:art n prep det:dem n","female"
"oh earlier today",NA,"co adj adv:tem","female"
"this green car is in line at the bank and there's also a red car in line at the bank",NA,"det:dem adj n cop prep n prep det:art n coord pro:exist adv det:art adj n prep n prep det:art n","female"
"that's a mallet it's a little bit like what you use to play drum",NA,"pro:dem det:art n pro:per det:art adj n prep pro:int pro:per v prep n n","female"
"but it's not green briar",NA,"conj pro:per neg adj n","female"
"he had a blue bandaid",NA,"pro:sub v det:art adj n","female"
"you went to the children's museum",NA,"pro:per v prep det:art adj n","female"
"it looks a little bit like a drum stick or a mallet",NA,"pro:per v det:art adj n prep det:art n n coord det:art n","female"
"yeah I think it's because of whole pasteurization",NA,"co pro:sub v pro:per conj prep adj n","female"
"the Cape Cod children's museum while Mommy and Daddy went to the movies",NA,"det:art n:prop n:prop adj n conj n:prop coord n:prop v prep det:art n","female"
"it's okay it's not green briar",NA,"pro:per adj pro:per neg adj n","female"
"oh everything's okay",NA,"co adj adj","female"
"ah ah excellent",NA,"co co adj","female"
"when I feel it coming I run for the potty",NA,"conj pro:sub v pro:per part pro:sub v prep det:art adj","female"
"hi giddy giddy hi giddy giddy hi",NA,"co adj adj co adj adj co","female"
"there's some interesting bird over there in the tree",NA,"pro:exist qn adj n prep n prep det:art n","female"
"then I fill the potty with my very own pee_pee",NA,"adv:tem pro:sub v det:art adj prep det:poss adv adj n","female"
"someone's",NA,"adj","female"
"it's good to know which plants have thorns so you can stay away from them",NA,"pro:per adj inf v pro:int n v n conj pro:per mod v adv prep pro:obj","female"
"well actually I would I mean I certainly",NA,"co adv pro:sub mod pro:sub adj pro:sub adv","female"
"but I don't think that's actually green briar",NA,"conj pro:sub mod v comp adv adj n","female"
"good job Naima",NA,"adj n n:prop","female"
"ha Lucille is in Daddy's closet",NA,"co n:prop cop prep adj n","female"
"well I'm gonna send it inside the bank",NA,"adv pro:sub part v pro:per adj det:art n","female"
"I'll get a smaller",NA,"pro:sub v det:art adj","female"
"that looks like a good game",NA,"pro:rel v conj det:art adj n","female"
"actually we'll get a little paper plate for your Arthur pasta",NA,"adv pro:sub v det:art adj n n prep det:poss n:prop n","female"
"see that green tree",NA,"v adv adj n","female"
"shall we see what's on the next page",NA,"mod pro:sub v pro:int prep det:art adj n","female"
"they smell very nice",NA,"pro:sub v adv adj","female"
"everything's okay do you wanna play in the living room",NA,"adj adj mod pro:per v v prep det:art n:gerund n","female"
"yeah she has green pants on",NA,"co pro:sub aux adj n:pt adv","female"
"you gonna put it back in",NA,"pro:per part v pro:per adj adv","female"
"yes there's a big black truck there also",NA,"co pro:exist det:art adj adj n adv adv","female"
"oh yeah you wanna eat that I was just about to make",NA,"co co pro:per v v comp pro:sub cop adj adv inf v","female"
"it's hot with fire I think you're right",NA,"pro:per adj prep n pro:sub v pro:per co","female"
"are you a big girl too",NA,"cop pro:per det:art adj n post","female"
"oh that firefighter's wearing black shirt and black pants that will protect him from the fire",NA,"co adv aux part adj n coord n v adv mod v pro:obj prep det:art n","female"
"here's the salty cheese",NA,"pro:exist det:art adj n","female"
"that's a big black truck",NA,"pro:dem det:art adj adj n","female"
"who says that is a good question",NA,"pro:rel v adv cop det:art adj n","female"
"oh is that the picture with Buster's little brother",NA,"co cop comp det:art n prep adj adj n","female"
"that's important because I want to keep my underpants clean and dry",NA,"pro:dem adj conj pro:sub v inf v det:poss n adj coord v","female"
"I think that must be the picture of Buster's little brother you're looking at",NA,"pro:sub v pro:dem mod cop det:art n prep adj adj n pro:per part prep","female"
"we have salty cheese you know",NA,"pro:sub v adj n pro:per v","female"
"oh that's the fire chief he's using a walkie+talkie",NA,"co pro:dem det:art n adj pro:sub part det:art","female"
"um today is Friday the twenty fifth",NA,"adv:tem cop n:prop det:art det:num adj","female"
"rose bushes have thorns you know",NA,"adj n v n pro:per v","female"
"someone older",NA,"pro:indef adj","female"
"a clean grater",NA,"det:art adj n","female"
"you're sleepy",NA,"pro:per adj","female"
