gloss,target_child_name,part_of_speech,target_child_sex
well actually you have a white shirt to wear today,,co adv pro:per v det:art adj n inf v adv:tem,female
Tom tells Pippo to let him know before he goes away next time,,n:prop v n:prop inf v pro:obj v conj pro:sub v adv adj n,female
I'm in a terrible pickle she said,,pro:sub prep det:art adj n pro:sub v,female
the big vacuum cleaner not even the Dust_Buster,,det:art adj n n neg adv det:art n:prop,female
suddenly I felt very sick,,adv pro:sub v adv adj,female
oh and in fact she gets upset if you suggest that,,co coord prep n pro:sub v adj conj pro:per v pro:dem,female
you need to use the regular vacuum+cleaner,,pro:per v inf v det:art adj,female
is that a reasonable stop,,cop comp det:art adj n,female
mm that sounds delicious,,co pro:rel v adj,female
what happened Gospal said the teacher but I didn't answer I was afraid to tell her about my key+chain,,pro:int v n:prop v det:art n conj pro:sub mod v pro:sub cop adj inf v pro:obj prep det:poss,female
I'm in a terrible pickle she said,,pro:sub prep det:art adj n pro:sub v,female
oh he must be a very little bear to make such a big mess,,co pro:sub mod cop det:art adv adj n inf v qn det:art adj n,female
is that a good breakfast Naima,,cop comp det:art adj n n:prop,female
now it's probably time to get a dry diaper doncha think,,adv pro:per adv v inf v det:art adj n mod pro:per v,female
only little kids make really big messes,,adv adj n v adv adj n,female
we'll sing that at bedtime okay,,pro:sub v pro:dem prep adj,female
'cause big kids know how to be a little neater and clean up after themselves and they big kids don't drop their blueberries all over the place,,conj adj n v pro:int inf cop det:art adj adj coord v adv prep pro:refl coord pro:sub adj n mod v det:poss n adv prep det:art n,female
because they know that it's good to put them right in your mouth,,conj pro:sub v adv pro:per adj inf v pro:obj adj prep det:poss n,female
oh you're reading Daddy's flap book,,co pro:per part adj v n,female
oh delicious,,co adj,female
it's good,,pro:per adj,female
I think it was easier for you to say than gesundheit,,pro:sub v pro:per cop adj prep pro:per inf v prep co,female
there's a little bit left,,pro:exist det:art adj n v,female
guhmuh what does that mean,,chi pro:int mod pro:dem adj,female
it was a little hard to explain why I put a key+chain in my mouth,,pro:per cop det:art adj adj inf v pro:int pro:sub v det:art prep det:poss n,female
ugh Mommy needs some tissue for a runny nose right away,,co n:prop v qn n prep det:art adj n adv adv,female
the transmitter was kind of,,det:art n cop adj prep,female
oh what animal's gonna eat that delicious bean soup of yours,,co pro:int n part v det:dem adj n n prep pro:poss,female
well that's a good question I don't know I guess may be he thought the other children liked it very much,,co pro:dem det:art adj n pro:sub mod v pro:sub v mod cop pro:sub v det:art qn n v pro:per adv adv,female
you're having a little more,,pro:per part det:art adj pro:indef,female
yeah okay,,co adj,female
I always thought that was a funny thing to say,,pro:sub adv v adv cop det:art adj n inf v,female
yeah I think this week is Emma's birthday,,co pro:sub v det:dem n cop adj,female
that's Grizzly_Bear's birthday flap book,,pro:dem adj v n,female
this is the special water,,pro:dem cop det:art adj n,female
today is March um eighteenth,,adv:tem cop n:prop adj,female
it's a i_v fluid,,pro:per det:art n adj,female
which one do you wanna look at you wanna look at the dinosaur sticker book or the magnetic beach or the magnetic,,pro:rel det:num mod pro:per v co prep pro:per v co prep det:art n v n coord det:art adj n coord det:art adj,female
eighteenth,,adj,female
it was a present because you said it was Griz's birthday,,pro:per cop det:art adj conj pro:per v pro:per cop adj,female
can you say eighteenth,,mod pro:per v adj,female
wha'z boring mean,,pro:int mod part adj,female
March eighteenth that's hard to say I would imagine,,n:prop adj pro:dem adv inf v pro:sub mod v,female
you mean it will be interesting to a fish,,pro:per v pro:per mod cop adj prep det:art n,female
well great idea,,co adj n,female
that's the patient's bed,,pro:dem det:art adj n,female
March eighteenth,,n:prop adj,female
you mean it will be delicious for a fish,,pro:per v pro:per mod cop adj prep det:art n,female
can you say March eighteenth,,mod pro:per v n:prop adj,female
is that funny,,cop det:dem adj,female
the people who go to the hospital usually are sick,,det:art n pro:rel v prep det:art n adv cop adj,female
and you put it back in,,coord pro:per v pro:per adj adv,female
you have a naked arm and an arm with a shirt on it,,pro:per v det:art adj n coord det:art n prep det:art n prep pro:per,female
great,,adj,female
boring usually means the opposite of that,,part adv v det:art adj prep pro:dem,female
that's really great,,pro:dem adv adj,female
I was a little scared that's what this page says,,pro:sub cop det:art adj part pro:dem pro:int det:dem n v,female
boring usually means it's not interesting,,part adv v pro:per neg adj,female
this is Naima's latest thing in the last three days,,pro:dem cop adj adj n prep det:art adj det:num n,female
her mother wants to can blueberries for next winter,,det:poss n v prep n v prep adj n,female
okay Mommy's gonna make chili tonight,,co adj part v n adv:tem,female
we've been adding consonant clusters to the beginning of words that aren't the ones that belong there just for fun and especially in a swearing manner,,pro:sub cop part adj n prep det:art n prep n pro:rel cop det:art det:num adv v adv adj prep adj coord adv prep det:art n:gerund n,female
to eat chili is a food we eat it's spicy beans,,inf v n cop det:art n pro:sub v pro:per adj n,female
Griz do you have enough gas in your box to take you to all the way to Maine,,n:prop v pro:per v adj n prep det:poss n inf v pro:per prep qn det:art n prep n:prop,female
oh you better stop at the gas station on your way to Maine then,,co pro:per adj n prep det:art n n prep det:poss n prep n:prop adv:tem,female
how delicious,,pro:int adj,female
some of those are about different ways you can breathe,,pro:indef prep pro:dem cop prep adj n pro:per mod v,female
hot peppers here,,adj n adv,female
red pepper what else,,adj n pro:int post,female
did you know that there are different ways to breathe,,mod pro:per v comp adv cop adj n inf v,female
something like this at the beach once do you remember it was making the sand nice and clean and flat,,pro:indef prep pro:dem prep det:art n adv v pro:per v pro:per aux part det:art n adj coord adj coord adj,female
I'm gonna freeze these hot peppers,,pro:sub part v det:dem adj n,female
it's a great big package,,pro:per det:art adj adj n,female
use a little more of them now,,v det:art adj qn prep pro:obj adv,female
oh little Sal finds mother crow and her children,,co adj n:prop v n n coord det:poss n,female
or you can breathe in with your mouth and out through your nose,,coord pro:per mod v adv prep det:poss n coord adv adj det:poss n,female
I'm cutting those hot peppers,,pro:sub part det:dem adj n,female
little bear finds a mother partridge I think you're right,,adj n v det:art n n pro:sub v pro:per co,female
when you're ready to go to bed I'll sing it,,conj pro:per adj inf v prep n pro:sub v pro:per,female
well they're very very hot and spicy so I don't wanna,,co pro:sub adv adv adj coord adj conj pro:sub mod v,female
boring just means something is not interesting,,part adv v pro:indef cop neg adj,female
what a nice present from his parents that's the end of the story,,pro:int det:art adj n prep det:poss n pro:rel det:art n prep det:art n,female
Sal's mother and Sal,,adj n coord n:prop,female
not everything on television is interesting,,neg pro:indef prep n cop adj,female
the mother bear and little bear,,det:art n n coord adj n,female
so are you sure you don't need to poop at all Naima,,adv cop pro:per adj pro:per mod v inf v prep qn n:prop,female
you should probably sit on the potty and try to poop,,pro:per mod adv v prep det:art adj coord v prep n,female
you burped and it's good manners to say excuse me when you burp,,pro:per v coord pro:per adj n inf v v pro:obj conj pro:per v,female
poor mister fly,,adj n n,female
on the potty,,prep det:art adj,female
just a little bit,,adv det:art adj n,female
it's empty,,pro:per adj,female
it was kinda like a road roller for the beach,,pro:per cop adj prep co det:art n n prep det:art n,female
are you sure,,cop pro:per adj,female
only a little bear would have blueberry stain on her pants,,adv det:art adj n mod aux n n prep pro:obj v,female
actually let's put them all in the small metal container,,adv v v pro:obj adv prep det:art adj n n,female
yummy,,adj,female
um y'know I could take her cottage garden this morning if you wanna have a little reading morning for yourself and then we could do,,pro:per v pro:sub mod v det:poss n n det:dem n conj pro:per v v det:art adj n:gerund co prep pro:refl coord adv:tem pro:sub mod v,female
an indoor play set,,det:art adj n v,female
we could do Cobb's Cook in the afternoon,,pro:sub mod v adj n:prop prep det:art n,female
you're right Naima,,pro:per adj n:prop,female
he did have a regular ball also,,pro:sub mod v det:art adj n adv,female
well we're gonna put 'em back 'cause we're gonna you said you wanted to get out you said I'm done and we need to get ready to go to beach right,,co pro:sub part v pro:obj adv conj pro:sub part pro:per v pro:per v inf v adv pro:per v pro:sub part coord pro:sub v inf v adj inf v prep n adj,female
oh okay,,co adj,female
aw I didn't bring the tissues very close,,pro:sub mod v det:art n adv adj,female
yeah I guess you're right,,co pro:sub n pro:per adj,female
and he had that funny long red toy,,coord pro:sub v det:dem adj adj n n,female
doesn't that sound like fun,,mod det:dem n co adj,female
wonder why,,adj pro:rel,female
what does that mean it smells to him,,pro:int mod pro:dem adj pro:per v prep pro:obj,female
that's pretty nutty,,pro:dem adv adj,female
well you know when you're on the potty you shouldn't really touch sleepy because you hafta have clean hands,,adv pro:per v pro:rel pro:per prep det:art adj pro:per mod adv v adj conj pro:per mod v adj n,female
because it's thirsty I'm thirsty,,conj pro:per adj pro:sub adj,female
sour yogurt,,adj n,female
cold hot,,adv adj,female
but do you wanna read it to sleepy,,conj v pro:per v v pro:per prep adj,female
uh where's your little xxx metal,,pro:int det:poss adj n,female
wanna keep healthy,,v v adj,female
cold fog hot fog warm fog,,adj n adj n adj n,female
nutty,,adj,female
I think you should may be come off the potty,,pro:sub v pro:per mod mod cop v prep det:art adj,female
is it this week or next week,,aux pro:per det:dem n coord adj n,female
you know what nutty means,,pro:per v pro:int adj v,female
I'm just drinking orange juice,,pro:sub adv part adj n,female
nutty means silly,,adj v adj,female
should I get a little lotion for your feet,,mod pro:sub v det:art adj n prep det:poss n,female
gesundheit is the right way to say it,,co cop det:art adj adv inf v pro:per,female
I'll get a little lotion and I'll give you a little foot massage,,pro:sub v det:art adj n coord pro:sub v pro:per det:art adj n n,female
he's gonna help people feel better,,pro:sub part v n v adj,female
that sounds like a very good idea,,det:dem n prep det:art adv adj n,female
xxx I'll join you in there in a coupla minutes okay,,pro:sub v pro:per prep n prep det:art n prep n adj,female
it's hard to do,,pro:per adj inf v,female
xxx that foot that's been running around want a little massage,,det:dem n pro:rel aux part prep v det:art adj n,female
oh that's a different kind of fly,,co pro:dem det:art adj n prep n,female
it's not the same kind that's flying around in here right now,,pro:per neg det:art adj n pro:rel part adv prep adv adv adv,female
I'd like you to pick up the blueberries which are perfectly good to eat over here and either eat them or put them in your yogurt,,pro:sub v pro:per inf v adv det:art n pro:rel cop adv adj inf v prep n coord adv v pro:obj coord v pro:obj prep det:poss n,female
